id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count
85431740,332554,Goose barnacle,Pollicipes pollicipes,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140565346/medium.jpeg,species,48788,1|47120|1091452|1044946|48787|48788|332554,4,4
5414370,41708,Harbor Seal,Phoca vitulina,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/6655864/medium.jpeg,species,41707,1|2|40151|41573|41687|41707|41708,4,8
93183456,122325,Salps,Salpidae,butterfly546,https://inaturalist-open-data.s3.amazonaws.com/photos/154404374/medium.jpeg,family,122326,1|2|51104|122326|122325,4,55
104802173,506307,Snakehead Cowrie,Monetaria caputserpentis,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/175690942/medium.jpeg,species,55945,1|47115|47114|85525|50687|55945|506307,4,4
81365359,121656,Violet Snails,Janthina,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133448658/medium.jpeg,genus,122558,1|47115|47114|122558|121656,4,161
79706616,627402,,Pegea confoederata,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/130573705/medium.jpeg,species,627560,1|2|51104|122326|122325|627560|627402,4,4
92080138,332555,Henslow's Swimming Crab,Polybius henslowii,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152405592/medium.jpeg,species,332557,1|47120|47187|47186|773604|332557|332555,4,4
13948670,4509,Tufted Puffin,Fratercula cirrhata,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/20615836/medium.jpeg,species,4503,1|2|3|67561|71295|4503|4509,4,4
99860580,647476,,Aequorea pensilis,susannespider,https://inaturalist-open-data.s3.amazonaws.com/photos/166560623/medium.jpeg,species,191502,1|47534|48921|48925|171652|191502|647476,4,4
99890531,69831,Root-mouth Jellies,Rhizostomeae,mary-hunter,https://inaturalist-open-data.s3.amazonaws.com/photos/166621491/medium.jpg,order,48332,1|47534|48332|69831,4,46
81001769,48824,Sponges,Porifera,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/132818292/medium.jpg,phylum,1,1|48824,4,15
98718673,464887,,Forskalia edwardsi,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/164420075/medium.jpeg,species,464894,1|47534|48921|152823|464893|464894|464887,4,4
91826053,123444,Pacific Gooseneck Barnacle,Lepas pacifica,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151955984/medium.jpg,species,48780,1|47120|1091452|1066703|48779|48780|123444,4,4
103205572,119418,Typical Cuttlefishes,Sepia,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/172679860/medium.jpeg,genus,67960,1|47115|47459|67961|67960|119418,4,33
85988912,64146,Volcano Keyhole Limpet,Fissurella volcano,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141579063/medium.jpg,species,64147,1|47115|47114|775846|48646|64147|64146,4,4
94421547,78334,Sea Daffodil,Pancratium maritimum,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/156629353/medium.jpeg,species,70004,47126|211194|47163|47218|55849|70004|78334,4,4
81500028,1238899,,Bassia bassensis,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/133685450/medium.jpeg,species,1238898,1|47534|48921|152823|195407|1238898|1238899,4,4
85982005,131232,Pacific Sea Pork,Aplidium californicum,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141566291/medium.jpg,species,56053,1|2|47811|541417|56052|56053|131232,4,4
99041110,54644,sea lettuces,Ulva,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165023035/medium.jpeg,genus,54643,47126|50863|51429|54642|54643|54644,4,12
99524068,353736,Pear Bonnet Snail,Semicassis pyrum,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/165927023/medium.jpeg,species,246640,1|47115|47114|85525|128130|246640|353736,4,4
91828205,117710,Sea Gooseberries,Pleurobrachiidae,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151959598/medium.jpg,family,117709,1|51508|117708|117709|117710,4,12
67448356,128743,,Chthamalus,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/108976694/medium.jpg,genus,128745,1|47120|1091452|49068|128745|128743,4,5
32192900,554753,Hoodwinker Mola,Mola tecta,tobynz,https://static.inaturalist.org/photos/50468832/medium.jpg,species,49604,1|2|47178|47177|49607|49604|554753,4,4
79582037,342912,Caridean Shrimps,Caridea,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/130360568/medium.jpg,infraorder,47186,1|47120|47187|47186|342912,4,4
89619945,483806,White Pill Woodlouse,Armadillidium album,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/148017958/medium.jpeg,species,48295,1|47120|47187|48147|48296|48295|483806,4,4
90988635,52523,European Green Crab,Carcinus maenas,ibrake4botany,https://static.inaturalist.org/photos/150439148/medium.jpg,species,52524,1|47120|47187|47186|773604|52524|52523,4,4
105235918,143171,Calf Cowry,Lyncina vitellus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/176524457/medium.jpeg,species,143172,1|47115|47114|85525|50687|143172|143171,4,4
71279940,501587,,Aurelia coerulea,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/116027503/medium.jpeg,species,48329,1|47534|48332|48331|48330|48329|501587,4,4
13984244,133061,Northern Sea Otter,Enhydra lutris kenyoni,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/20678783/medium.jpeg,subspecies,41860,1|2|40151|41573|41770|41859|41860|133061,4,4
89025095,81610,Pacific Acorn Barnacle,Balanus glandula,th92105,https://inaturalist-open-data.s3.amazonaws.com/photos/146966679/medium.jpeg,species,49129,1|47120|1091452|49068|49128|49129|81610,4,4
96955316,85777,Flyingfishes,Exocoetidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/161143131/medium.jpeg,family,51485,1|2|47178|51485|85777,4,4
93464300,203466,Baltic Isopod,Idotea balthica,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154910703/medium.jpeg,species,48580,1|47120|47187|48147|48581|48580|203466,4,4
88588517,52318,Polyclad Flatworms,Polycladida,ibrake4botany,https://static.inaturalist.org/photos/146178956/medium.jpg,order,52319,1|52319|52318,4,17
81143731,117533,Woolly Sculpin,Clinocottus analis,ibrake4botany,https://static.inaturalist.org/photos/133066459/medium.jpg,species,87526,1|2|47178|47233|47645|87526|117533,4,4
89322423,195363,Salps,Salpa,mariomariniello,https://inaturalist-open-data.s3.amazonaws.com/photos/147493750/medium.jpg,genus,122325,1|2|51104|122326|122325|195363,4,6
92538018,54526,Giant Rock Scallop,Crassadoma gigantea,ibrake4botany,https://static.inaturalist.org/photos/153238815/medium.jpg,species,54524,1|47115|47584|551313|54525|54524|54526,4,4
90141134,50032,Pacific Corambe,Corambe pacifica,ibrake4botany,https://static.inaturalist.org/photos/148941690/medium.jpg,species,50033,1|47115|47114|47113|48390|50033|50032,4,4
94156467,118710,Pilotfish,Naucrates ductor,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/156156649/medium.jpeg,species,90150,1|2|47178|1303727|47232|90150|118710,4,4
99888259,51640,Red-eye Medusa,Polyorchis penicillatus,randar35,https://inaturalist-open-data.s3.amazonaws.com/photos/166617277/medium.jpeg,species,51642,1|47534|48921|48922|51652|51642|51640,4,4
98861919,353763,Spengler's Trumpet Snail,Cabestana spengleri,raewyna,https://static.inaturalist.org/photos/164695004/medium.jpg,species,354000,1|47115|47114|85525|801541|354000|353763,4,4
81142923,49095,Blueband Hermit Crab,Pagurus samuelis,ibrake4botany,https://static.inaturalist.org/photos/133064792/medium.jpg,species,48173,1|47120|47187|47186|48174|48173|49095,4,4
98718626,362176,,Ocyropsis crystallina,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/164418634/medium.jpeg,species,362178,1|51508|117708|152925|362177|362178|362176,4,4
99047435,355872,Carpet Sea Star,Meridiastra calcar,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165035225/medium.jpeg,species,247133,1|47549|47668|49501|48831|247133|355872,4,4
9402675,105923,Spinetail Devil Ray,Mobula mobular,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/12777041/medium.jpeg,species,49697,1|2|47273|196615|715805|49697|105923,4,4
38101790,432549,Robson's Blanket Octopus,Tremoctopus robsoni,kerrieandandreaskubisch,https://inaturalist-open-data.s3.amazonaws.com/photos/60508070/medium.jpg,species,246409,1|47115|47459|47458|245311|246409|432549,4,4
89462517,111535,Undulate Skate,Raja undulata,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/147739846/medium.jpeg,species,48407,1|2|47273|47272|48408|48407|111535,4,4
13989323,41446,Dall's Porpoise,Phocoenoides dalli,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/20687182/medium.jpeg,species,41445,1|2|40151|152870|41437|41445|41446,4,4
9357526,117766,Pacific Harbor Seal,Phoca vitulina richardii,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/12702119/medium.jpeg,subspecies,41708,1|2|40151|41573|41687|41707|41708|117766,4,4
99524255,1120217,,Staurocladia wellingtoni,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/165923061/medium.jpeg,species,430061,1|47534|48921|48922|51946|430061|1120217,4,4
103178083,181928,Manawa,Avicennia marina australasica,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/172629719/medium.jpeg,subspecies,75723,47126|211194|47124|48151|50151|62865|75723|181928,3,3
55006986,47679,True Limpets,Patellogastropoda,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/87561154/medium.jpg,subclass,47114,1|47115|47114|47679,3,3
85986833,131185,Hartweg's Chiton,Cyanoplax hartwegii,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141575310/medium.jpg,species,53836,1|47115|47429|533431|533539|53836|131185,3,3
88259083,4519,Common Murre,Uria aalge,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/145599964/medium.jpeg,species,4515,1|2|3|67561|71295|4515|4519,3,3
78817049,49848,California Aglaja,Navanax inermis,ibrake4botany,https://static.inaturalist.org/photos/129035069/medium.jpg,species,49847,1|47115|47114|49784|49843|49847|49848,3,3
90340884,130868,Tunicates,Tunicata,ibrake4botany,https://static.inaturalist.org/photos/149297931/medium.jpg,subphylum,2,1|2|130868,3,3
91830713,130197,Gutweed,Ulva intestinalis,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151961798/medium.jpg,species,54644,47126|50863|51429|54642|54643|54644|130197,3,3
104542576,244646,Sydney Rock Oyster,Saccostrea glomerata,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/175193666/medium.jpg,species,244648,1|47115|47584|47583|47582|244648|244646,3,3
93163826,4328,Brown Pelican,Pelecanus occidentalis,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/154368308/medium.jpeg,species,4324,1|2|3|67566|4323|4324|4328,3,4
85987090,123632,Common Coralline,Corallina officinalis,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141575412/medium.jpg,species,123631,47126|57774|57775|117827|117828|123631|123632,3,3
88854904,550960,,Praestheceraeus bellostriatus,ibrake4botany,https://static.inaturalist.org/photos/146659962/medium.jpg,species,550959,1|52319|52318|63294|550959|550960,3,3
85984860,48750,Rough Limpet,Lottia scabra,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141571666/medium.jpg,species,48752,1|47115|47114|48751|48752|48750,3,3
81381696,541751,Rough turban shell,Lunella torquata,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/133477811/medium.jpeg,species,416640,1|47115|47114|775849|86122|416640|541751,3,3
98759053,245602,,Pandeidae,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/164499885/medium.jpeg,family,48922,1|47534|48921|48922|245602,3,9
92083509,99269,European Seabass,Dicentrarchus labrax,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152411137/medium.jpeg,species,87929,1|2|47178|47233|51393|87929|99269,3,3
67682332,53750,Owl Limpet,Lottia gigantea,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/109415140/medium.jpg,species,48752,1|47115|47114|48751|48752|53750,3,3
91447187,69155,Rockweed,Fucus distichus,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151265612/medium.jpeg,species,48217,48222|48221|48220|48219|48218|48217|69155,3,3
85987281,52564,Aggregating Anemone,Anthopleura elegantissima,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141575756/medium.jpg,species,49052,1|47534|47533|47797|47796|49052|52564,3,3
84664899,4789,Kentish Plover,Charadrius alexandrinus,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/139177670/medium.jpeg,species,4784,1|2|3|67561|4783|4784|4789,3,3
92602680,48032,Atlantic Purple Sea Urchin,Paracentrotus lividus,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/153351593/medium.jpeg,species,48033,1|47549|47548|85508|210281|48033|48032,3,3
84789105,49581,,Nereididae,ibrake4botany,https://static.inaturalist.org/photos/139394383/medium.jpg,family,67314,1|47491|47490|67314|49581,3,4
72927962,51105,Pyrosomes,Pyrosomatida,emilyd47,https://inaturalist-open-data.s3.amazonaws.com/photos/118989123/medium.jpg,order,51104,1|2|51104|51105,3,36
90340698,130091,Spiral Fanworms,Spirorbis,ibrake4botany,https://static.inaturalist.org/photos/149297675/medium.jpg,genus,49518,1|47491|47490|152937|49518|130091,3,3
97092715,63697,Dungeness Crab,Metacarcinus magister,valhikes,https://inaturalist-open-data.s3.amazonaws.com/photos/161380089/medium.jpeg,species,116719,1|47120|47187|47186|47828|116719|63697,3,3
54282537,47186,Decapods,Decapoda,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/86366124/medium.jpg,order,47187,1|47120|47187|47186,3,223
84365964,47126,plants,Plantae,uig,https://inaturalist-open-data.s3.amazonaws.com/photos/138651540/medium.jpg,kingdom,48460,47126,3,101
81344582,51549,Greater Amberjack,Seriola dumerili,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/133412905/medium.jpeg,species,51552,1|2|47178|1303727|47232|51552|51549,3,3
25193538,51550,Yellowtail Kingfish,Seriola lalandi,pamelaviolet,https://static.inaturalist.org/photos/38998153/medium.jpg,species,51552,1|2|47178|1303727|47232|51552|51550,3,3
99038741,949587,Mulberry Whelk,Tenguella marginalba,jiri1,https://inaturalist-open-data.s3.amazonaws.com/photos/165022335/medium.jpeg,species,465192,1|47115|47114|48289|50766|465192|949587,3,3
97160773,630795,,Leucothea pulchra,neilmcdaniel,https://inaturalist-open-data.s3.amazonaws.com/photos/161528780/medium.jpg,species,153460,1|51508|117708|152925|153461|153460|630795,3,3
91829040,48460,,Life,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/151958757/medium.jpg,stateofmatter,0,48460,3,3
88588373,48458,Orange-spike Polycera,Polycera atra,ibrake4botany,https://static.inaturalist.org/photos/146178628/medium.jpg,species,48459,1|47115|47114|47113|47767|48459|48458,3,3
85306356,59635,California Sandcastle Worm,Phragmatopoma californica,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140338489/medium.jpg,species,59636,1|47491|47490|59643|59636|59635,3,3
67951935,636263,,Neis cordigera,lucyinthesea,https://static.inaturalist.org/photos/109918594/medium.jpeg,species,636264,1|51508|51509|51510|51511|636264|636263,3,3
88982450,51659,Giant Green Anemone,Anthopleura xanthogrammica,th92105,https://inaturalist-open-data.s3.amazonaws.com/photos/146886391/medium.jpg,species,49052,1|47534|47533|47797|47796|49052|51659,3,3
8882164,51218,Ostrich-Plume Hydroids,Aglaophenia,finatic,https://inaturalist-open-data.s3.amazonaws.com/photos/11945559/medium.jpg,genus,51219,1|47534|48921|48925|51219|51218,3,4
99523655,637013,,Maurea selecta,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/165926338/medium.jpeg,species,415005,1|47115|47114|775849|48644|415005|637013,3,3
73188620,52319,Flatworms,Platyhelminthes,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/119460524/medium.jpeg,phylum,1,1|52319,3,21
91416741,180788,Common Comb Jelly,Mnemiopsis leidyi,vasilis_stergios,https://inaturalist-open-data.s3.amazonaws.com/photos/151207338/medium.jpeg,species,171725,1|51508|117708|152925|171735|171725|180788,3,3
102716569,469328,,Semicassis saburon,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/171765362/medium.jpeg,species,246640,1|47115|47114|85525|128130|246640|469328,3,3
90141186,48645,Giant Keyhole Limpet,Megathura crenulata,ibrake4botany,https://static.inaturalist.org/photos/148941779/medium.jpg,species,48647,1|47115|47114|775846|48646|48647|48645,3,3
6711145,644444,,Crambionella,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/8515223/medium.jpeg,genus,333777,1|47534|48332|69831|333777|644444,3,3
90338721,47398,Hermit Crabs,Paguroidea,ibrake4botany,https://static.inaturalist.org/photos/149294187/medium.jpg,superfamily,47186,1|47120|47187|47186|47398,3,3
98254652,48331,Flag-mouth Jellies,Semaeostomeae,niftygadget,https://inaturalist-open-data.s3.amazonaws.com/photos/163635310/medium.jpeg,order,48332,1|47534|48332|48331,3,251
85302840,47429,Chitons,Polyplacophora,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140331749/medium.jpg,class,47115,1|47115|47429,3,22
85987681,460365,Black Tegula,Tegula funebralis,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/141576271/medium.jpg,species,53831,1|47115|47114|775849|474464|53831|460365,3,3
81304670,47473,Red Dorid,Rostanga pulchra,ibrake4botany,https://static.inaturalist.org/photos/133346252/medium.jpg,species,47474,1|47115|47114|47113|47507|47474|47473,3,3
