subject_taxon_id,target_scientific_name,target_common_name,target_taxon_id,interaction
47222,Zelus renardii,Leafhopper Assassin Bug,244407,preyedUponBy
47222,Peucetia longipalpis,Lesser Green Lynx Spider,205916,preyedUponBy
47222,Agelaius phoeniceus,Red-winged Blackbird,9744,preyedUponBy
47222,Argiope argentata,Silver Garden Orbweaver,67706,preyedUponBy
47222,Tetragnatha,,47550,preyedUponBy
47222,Theridion,Tangleweb Spiders,82081,preyedUponBy
56083,Sialia mexicana,Western Bluebird,12937,eatenBy
56083,Steatoda grossa,False Black Widow,61997,eatenBy
56083,Mangora acalypha,Cricket-bat Orbweaver,319548,preyedUponBy
56083,Loricera pilicornis,,131819,preyedUponBy
56083,Pseudophonus rufipes,Strawberry Seed Beetle,131099,preyedUponBy
56083,Amara consularis,,910005,preyedUponBy
56083,Xysticus ulmi,Swamp Crab Spider,496641,preyedUponBy
56083,Amara communis,,130439,preyedUponBy
56083,Harpalus rufipes,Strawberry Seed Beetle,131099,preyedUponBy
56083,Agalenatea redii,Gorse Orbweaver,121779,preyedUponBy
56083,Emberiza schoeniclus,Reed Bunting,9201,preyedUponBy
56083,Paederus riparius,,203056,preyedUponBy
56083,Theridiidae,Cobweb Spiders,47371,preyedUponBy
56083,Robertus insignis,,784329,preyedUponBy
56083,Nabidae,Damsel Bugs,129878,preyedUponBy
56083,Staphylinidae,Rove Beetles,47951,preyedUponBy
56083,Steatoda,False Widow Spiders,61998,preyedUponBy
56083,Araneae,Spiders,47118,preyedUponBy
120156,Felis catus,Domestic Cat,118552,eats
120156,Homo sapiens,Human,43584,eats
120156,Bos taurus,Domestic Cattle,74113,eats
120156,Equus caballus,Domestic Horse,209233,eats
120156,Vespa velutina,Yellow-legged Hornet,119019,eatenBy
120156,Sinea complexa,,428781,eatenBy
120156,Mormoops blainvillei,Antillean Ghost-faced Bat,74647,eatenBy
120156,Menemerus bivittatus,Gray Wall Jumping Spider,68062,eatenBy
120156,Plexippus petersi,Common Housefly Catcher,125443,eatenBy
120156,Vitis vulpina,frost grape,126645,pollinates
120156,Vernonia fasciculata,Smooth Ironweed,170175,pollinates
120156,Zea mays,Maize,48448,pollinates
120156,Verbena hastata,blue vervain,60251,pollinates
120156,Sideroxylon,bully trees,128749,pollinates
120156,Croton,Crotons,53165,pollinates
120156,Erythroxylum,coca trees,64339,pollinates
120156,Homalanthus populifolius,Bleeding Heart,369932,pollinates
120156,Helichrysum,Everlasting-flowers,72165,pollinates
120156,Claoxylon,,157153,pollinates
120156,Geniostoma borbonicum,,972624,pollinates
120156,Daucus carota,wild carrot,76610,pollinates
120156,Vespa velutina,Yellow-legged Hornet,119019,preyedUponBy
120156,Sinea complexa,,428781,preyedUponBy
120156,Mormoops blainvillei,Antillean Ghost-faced Bat,74647,preyedUponBy
120156,Menemerus bivittatus,Gray Wall Jumping Spider,68062,preyedUponBy
120156,Plexippus petersi,Common Housefly Catcher,125443,preyedUponBy
61903,Lepidoptera,Butterflies and Moths,47157,eats
61903,Araneae,Spiders,47118,eatenBy
61903,Emberiza schoeniclus,Reed Bunting,9201,eatenBy
61903,Staphylinidae,Rove Beetles,47951,eatenBy
61903,Stenus,,131962,eatenBy
61903,Robertus insignis,,784329,eatenBy
61903,Xysticus,Ground Crab Spiders,61903,eatenBy
61903,Paederus riparius,,203056,eatenBy
61903,Theridiidae,Cobweb Spiders,47371,eatenBy
61903,Theridion,Tangleweb Spiders,82081,eatenBy
61903,Thomisidae,Crab Spiders,47866,eatenBy
61903,Sceliphron caementarium,Yellow-legged Mud-dauber Wasp,121821,eatenBy
61903,Erysimum pallasii,Pallas' Wallflower,162717,pollinates
61903,Salix arctica,arctic willow,67799,pollinates
61903,Dryas integrifolia,Entireleaf Mountain-avens,162098,pollinates
61903,Saxifraga oppositifolia,Purple Saxifrage,128880,pollinates
61903,Coleoptera,Beetles,47208,pollinatedBy
61903,Lepidoptera,Butterflies and Moths,47157,preysOn
61903,Araneae,Spiders,47118,preyedUponBy
61903,Emberiza schoeniclus,Reed Bunting,9201,preyedUponBy
61903,Staphylinidae,Rove Beetles,47951,preyedUponBy
61903,Stenus,,131962,preyedUponBy
61903,Robertus insignis,,784329,preyedUponBy
61903,Xysticus,Ground Crab Spiders,61903,preyedUponBy
61903,Paederus riparius,,203056,preyedUponBy
61903,Theridiidae,Cobweb Spiders,47371,preyedUponBy
61903,Theridion,Tangleweb Spiders,82081,preyedUponBy
61903,Thomisidae,Crab Spiders,47866,preyedUponBy
61903,Sceliphron caementarium,Yellow-legged Mud-dauber Wasp,121821,preyedUponBy
81545,FREE LIVING,Active Free-living Bristleworms,551646,eats
81545,Homo sapiens,Human,43584,eats
81545,Syngamus trachea,,450191,eatenBy
81545,amoebae,Lobose amoebae,245928,preysOn
81545,Ciliophora,Ciliates,118996,preysOn
81545,Protozoa,protozoans,47686,preysOn
81545,Abax parallelepipedus,,130409,preyedUponBy
81545,Abax,,130411,preyedUponBy
81545,Carabidae,Ground Beetles,49567,preyedUponBy
81545,Trogulus nepaeformis,,525960,preyedUponBy
81545,Megascops asio,Eastern Screech-Owl,19765,preyedUponBy
81545,Turdus migratorius,American Robin,12727,preyedUponBy
47158,Geranium,geraniums and cranesbills,47701,eats
47158,Synema globosum,Napoleon Spider,245656,eatenBy
47158,Araneus quadratus,Four-spot Orbweaver,121782,eatenBy
47158,Tordylium apulum,Mediterranean Hartwort,155794,pollinates
47158,Petrorhagia dubia,Hairypink,60602,pollinates
47158,Tragopogon porrifolius,purple salsify,54141,pollinates
47158,Euphorbia,spurges,51822,pollinates
47158,Anoda cristata,violettas,75455,pollinatedBy
47158,Cicadellidae,Typical Leafhoppers,53237,preysOn
47158,Xysticus,Ground Crab Spiders,61903,preysOn
47158,Chrysopidae,Green Lacewings,52425,preysOn
47158,Lycosidae,Wolf Spiders,47416,preysOn
47158,Heteroptera,True Bugs,61267,preysOn
47158,Cicadoidea,Cicadas,50190,preysOn
47158,Aphidoidea,,52380,preysOn
47158,Araneae,Spiders,47118,preysOn
47158,Aphididae,Aphids,52381,preysOn
47158,Robertus insignis,,784329,preysOn
47158,Psychodidae,Moth Flies and Sand Flies,52071,preysOn
47158,Fulgoroidea,Planthoppers,52073,preysOn
47158,Thomisidae,Crab Spiders,47866,preysOn
47158,Typhlocybinae,,373577,preysOn
47158,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,preysOn
47158,Insecta,Insects,47158,preysOn
47158,Porcellionidae,Porcellionid Woodlice,122239,preysOn
47158,Blattodea,Cockroaches and Termites,81769,preysOn
47158,Pardosa,Thin-legged Wolf Spiders,47415,preysOn
47158,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,preysOn
47158,Salticidae,Jumping Spiders,48139,preysOn
47158,Stenus,,131962,preysOn
47158,Araneidae,Orbweavers,47535,preysOn
47158,Tenebrionidae,Darkling Beetles,53816,preysOn
47158,Theridiidae,Cobweb Spiders,47371,preysOn
47158,Synema globosum,Napoleon Spider,245656,preyedUponBy
47158,Araneus quadratus,Four-spot Orbweaver,121782,preyedUponBy
127186,Anaphes iole,,299416,eatenBy
127186,Entedon pallicrus,,1083852,eatenBy
127186,Sigmophora brevicornis,,567910,eatenBy
127186,Entedon diotimus,,664236,eatenBy
127186,Apis,Honey Bees,47220,pollinatedBy
48230,Puccinia magnusiana,,352093,eats
48230,Uromyces dactylidis,celandine clustercup rust,384675,eats
48230,Pseudodineura fuscula,,1006578,eatenBy
48230,Spilogona,,378186,pollinatedBy
48230,Lophosceles minimus,,452744,pollinatedBy
48230,Eukiefferiella,,176380,pollinatedBy
48230,Drymeia,,448099,pollinatedBy
48230,,Speargrass moth,974709,pollinatedBy
48230,Aeolothrips intermedius,,987111,preyedUponBy
48230,Cantharis lateralis,,360296,preyedUponBy
48230,Amara consularis,,910005,preyedUponBy
48230,Amara communis,,130439,preyedUponBy
48295,mykorrhiza,Glomeromycetes,151868,eats
48295,Bacteria,bacteria,67333,eats
48295,leaf litter,Leaf Litter Toad,67078,eats
48295,Vulpes vulpes,Red Fox,42069,eatenBy
48295,Robertus insignis,,784329,eatenBy
48295,Nabidae,Damsel Bugs,129878,eatenBy
48295,Carabidae,Ground Beetles,49567,eatenBy
48295,Geophilomorpha,Soil Centipedes,67662,eatenBy
48295,Helicina,Helicinan Snails and Slugs,781349,preysOn
48295,Vulpes vulpes,Red Fox,42069,preyedUponBy
48295,Robertus insignis,,784329,preyedUponBy
48295,Nabidae,Damsel Bugs,129878,preyedUponBy
48295,Carabidae,Ground Beetles,49567,preyedUponBy
48295,Geophilomorpha,Soil Centipedes,67662,preyedUponBy
47434,Puccinia coronata,Puccinia ser. Coronata,1240669,eats
47434,Melanargia occitanica,Western marbled white,362065,eatenBy
47434,Hipparchia aristaeus,Southern Grayling,102786,eatenBy
47434,Chazara prieuri,Southern Hermit,85452,eatenBy
47434,Deutzia crenata,,337821,pollinates
47434,Anthrax,Charcoal Bee Flies,130878,pollinatedBy
47434,Bracon,Ichneumonid and Braconid Wasps,47200,pollinatedBy
47434,Cheilosia capillata,Scar-horned Blacklet,1196984,pollinatedBy
47434,Chlorion,,119074,pollinatedBy
47434,Halictus,Furrow Bees,57677,pollinatedBy
47434,Euphausiacea,krill,153112,preysOn
47434,Ammodytes hexapterus,Arctic Sand Lance,130238,preysOn
47434,Alosa sapidissima,American shad,49243,preysOn
47434,Oncorhynchus nerka,Sockeye Salmon,69922,preysOn
47434,Oncorhynchus tshawytscha,Chinook Salmon,54191,preysOn
47434,Philopedon plagiatum,,455997,preyedUponBy
129423,Zadontomerus,,468067,eats
129423,Tabanidae,Horse and Deer Flies,47821,eats
129423,Ichneumonidae,Ichneumonid Wasps,47199,eats
129423,Diptera,Flies,47822,eats
129423,Anthophila,Bees,630955,eats
129423,Bombus,Bumble Bees,52775,eats
129423,Insecta,Insects,47158,eats
129423,Reduviidae,Assassin Bugs,48959,eats
129423,Dolichopodidae,Long-legged Flies,68020,eats
129423,Formicidae,Ants,47336,eats
129423,Andrena,,57669,eats
129423,Hylocichla mustelina,Wood Thrush,13270,eatenBy
129423,Parkesia motacilla,Louisiana Waterthrush,73148,eatenBy
129423,Empidonax virescens,Acadian Flycatcher,16638,eatenBy
129423,Tyrannus dominicensis,Gray Kingbird,16798,eatenBy
129423,Zadontomerus,,468067,preysOn
129423,Tabanidae,Horse and Deer Flies,47821,preysOn
129423,Ichneumonidae,Ichneumonid Wasps,47199,preysOn
129423,Diptera,Flies,47822,preysOn
129423,Anthophila,Bees,630955,preysOn
129423,Bombus,Bumble Bees,52775,preysOn
129423,Insecta,Insects,47158,preysOn
129423,Reduviidae,Assassin Bugs,48959,preysOn
129423,Dolichopodidae,Long-legged Flies,68020,preysOn
129423,Formicidae,Ants,47336,preysOn
129423,Andrena,,57669,preysOn
129423,Phidippus whitmani,Whitman's Jumping Spider,153524,preyedUponBy
47371,Hippodamia convergens,Convergent Lady Beetle,48987,eats
47371,Vanessa annabella,West Coast Lady,50786,eats
47371,Stenus,,131962,eats
47371,Aphidoidea,,52380,eats
47371,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,eats
47371,Xysticus,Ground Crab Spiders,61903,eats
47371,Armadillidium vulgare,Common Pill Woodlouse,56083,eats
47371,Chrysopidae,Green Lacewings,52425,eats
47371,Psychodidae,Moth Flies and Sand Flies,52071,eats
47371,Thomisidae,Crab Spiders,47866,eats
47371,Staphylinidae,Rove Beetles,47951,eats
47371,Chironomidae,Non-biting Midges,53275,eats
47371,Cicadoidea,Cicadas,50190,eats
47371,Typhlocybinae,,373577,eats
47371,Heteroptera,True Bugs,61267,eats
47371,Cicadellidae,Typical Leafhoppers,53237,eats
47371,Araneae,Spiders,47118,eats
47371,Carabidae,Ground Beetles,49567,eats
47371,Fulgoroidea,Planthoppers,52073,eats
47371,Formica,"Wood, Mound, and Field Ants",47339,eats
47371,Blattodea,Cockroaches and Termites,81769,eats
47371,Aleocharinae,,203242,eats
47371,Philaenus spumarius,Meadow spittlebug,56189,eats
47371,Coleoptera,Beetles,47208,eats
47371,Theridiidae,Cobweb Spiders,47371,eats
47371,Salticidae,Jumping Spiders,48139,eats
47371,Araneidae,Orbweavers,47535,eats
47371,Elateridae,Click Beetles,53248,eats
47371,Trombidiidae,True Velvet Mites,57652,eats
47371,Tenebrionidae,Darkling Beetles,53816,eats
47371,Serica,,132449,eats
47371,Philolema,,836527,eatenBy
47371,Hippodamia convergens,Convergent Lady Beetle,48987,preysOn
47371,Vanessa annabella,West Coast Lady,50786,preysOn
47371,Stenus,,131962,preysOn
47371,Aphidoidea,,52380,preysOn
47371,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,preysOn
47371,Xysticus,Ground Crab Spiders,61903,preysOn
47371,Armadillidium vulgare,Common Pill Woodlouse,56083,preysOn
47371,Chrysopidae,Green Lacewings,52425,preysOn
47371,Psychodidae,Moth Flies and Sand Flies,52071,preysOn
47371,Thomisidae,Crab Spiders,47866,preysOn
47371,Staphylinidae,Rove Beetles,47951,preysOn
47371,Chironomidae,Non-biting Midges,53275,preysOn
47371,Cicadoidea,Cicadas,50190,preysOn
47371,Typhlocybinae,,373577,preysOn
47371,Heteroptera,True Bugs,61267,preysOn
47371,Cicadellidae,Typical Leafhoppers,53237,preysOn
47371,Araneae,Spiders,47118,preysOn
47371,Carabidae,Ground Beetles,49567,preysOn
47371,Fulgoroidea,Planthoppers,52073,preysOn
47371,Formica,"Wood, Mound, and Field Ants",47339,preysOn
47371,Blattodea,Cockroaches and Termites,81769,preysOn
47371,Aleocharinae,,203242,preysOn
47371,Philaenus spumarius,Meadow spittlebug,56189,preysOn
47371,Coleoptera,Beetles,47208,preysOn
47371,Theridiidae,Cobweb Spiders,47371,preysOn
47371,Salticidae,Jumping Spiders,48139,preysOn
47371,Araneidae,Orbweavers,47535,preysOn
47371,Elateridae,Click Beetles,53248,preysOn
47371,Trombidiidae,True Velvet Mites,57652,preysOn
47371,Tenebrionidae,Darkling Beetles,53816,preysOn
47371,Serica,,132449,preysOn
47371,Stenus,,131962,preyedUponBy
47371,Paederus riparius,,203056,preyedUponBy
47371,Aleocharinae,,203242,preyedUponBy
47371,Emberiza schoeniclus,Reed Bunting,9201,preyedUponBy
47371,Staphylinidae,Rove Beetles,47951,preyedUponBy
47208,Cicadellidae,Typical Leafhoppers,53237,eats
47208,Xysticus,Ground Crab Spiders,61903,eats
47208,Chrysopidae,Green Lacewings,52425,eats
47208,Lycosidae,Wolf Spiders,47416,eats
47208,Heteroptera,True Bugs,61267,eats
47208,Cicadoidea,Cicadas,50190,eats
47208,Aphidoidea,,52380,eats
47208,Araneae,Spiders,47118,eats
47208,Aphididae,Aphids,52381,eats
47208,Robertus insignis,,784329,eats
47208,Psychodidae,Moth Flies and Sand Flies,52071,eats
47208,Fulgoroidea,Planthoppers,52073,eats
47208,Thomisidae,Crab Spiders,47866,eats
47208,Typhlocybinae,,373577,eats
47208,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,eats
47208,Insecta,Insects,47158,eats
47208,Porcellionidae,Porcellionid Woodlice,122239,eats
47208,Blattodea,Cockroaches and Termites,81769,eats
47208,Pardosa,Thin-legged Wolf Spiders,47415,eats
47208,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,eats
47208,Salticidae,Jumping Spiders,48139,eats
47208,Stenus,,131962,eats
47208,Araneidae,Orbweavers,47535,eats
47208,Tenebrionidae,Darkling Beetles,53816,eats
47208,Theridiidae,Cobweb Spiders,47371,eats
47208,Siphonaptera,Fleas,83204,eatenBy
47208,Cistus,Shrubby Rock-roses,64322,pollinates
47208,Halimium halimifolium,Spotted yellow sun rose,82703,pollinates
47208,Tachytes,Sand-Loving Wasps,250753,pollinatedBy
47208,Megachile,"Leafcutter, Mortar, and Resin Bees",52784,pollinatedBy
47208,Syrphus ribesii,Common Flower Fly,52488,pollinatedBy
47208,Acmaeodera,,886834,pollinatedBy
47208,Melissodes,,571345,pollinatedBy
47208,Prionyx,,131029,pollinatedBy
47208,Andrena,,57669,pollinatedBy
47208,Sarcophaga,Common Flesh Flies,120489,pollinatedBy
47208,Cicadellidae,Typical Leafhoppers,53237,preysOn
47208,Xysticus,Ground Crab Spiders,61903,preysOn
47208,Chrysopidae,Green Lacewings,52425,preysOn
47208,Lycosidae,Wolf Spiders,47416,preysOn
47208,Heteroptera,True Bugs,61267,preysOn
47208,Cicadoidea,Cicadas,50190,preysOn
47208,Aphidoidea,,52380,preysOn
47208,Araneae,Spiders,47118,preysOn
47208,Aphididae,Aphids,52381,preysOn
47208,Robertus insignis,,784329,preysOn
47208,Psychodidae,Moth Flies and Sand Flies,52071,preysOn
47208,Fulgoroidea,Planthoppers,52073,preysOn
47208,Thomisidae,Crab Spiders,47866,preysOn
47208,Typhlocybinae,,373577,preysOn
47208,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,preysOn
47208,Insecta,Insects,47158,preysOn
47208,Porcellionidae,Porcellionid Woodlice,122239,preysOn
47208,Blattodea,Cockroaches and Termites,81769,preysOn
47208,Pardosa,Thin-legged Wolf Spiders,47415,preysOn
47208,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,preysOn
47208,Salticidae,Jumping Spiders,48139,preysOn
47208,Stenus,,131962,preysOn
47208,Araneidae,Orbweavers,47535,preysOn
47208,Tenebrionidae,Darkling Beetles,53816,preysOn
47208,Theridiidae,Cobweb Spiders,47371,preysOn
47208,Synema globosum,Napoleon Spider,245656,preyedUponBy
47208,Araneus quadratus,Four-spot Orbweaver,121782,preyedUponBy
363733,Claviceps purpurea,Rye Ergot,360212,eatenBy
363733,Puccinia festucae,,383939,eatenBy
120557,Hesperia leonardus,Leonard's Skipper,58495,eatenBy
120557,Ammodramus leconteii,LeConte's Sparrow,437602,eatenBy
507502,Uromyces striatus,,384685,eats
507502,Neolucia agricola,Fringed Blue,353666,eatenBy
507502,Phormia regina,Black Blow Fly,449683,pollinatedBy
507502,Collops quadrimaculatus,Four-spotted Collops,203323,pollinatedBy
507502,Sayapis,,325491,pollinatedBy
507502,Thaumatomyia glabra,,133767,pollinatedBy
507502,Ectemnius,,130131,pollinatedBy
507502,Halictus,Furrow Bees,57677,pollinatedBy
507502,Sphecodes,Blood Bees,61891,pollinatedBy
507502,Sphex ichneumoneus,Great Golden Digger Wasp,85362,pollinatedBy
507502,Euptoieta claudia,Variegated Fritillary,68244,pollinatedBy
507502,Phytocoris,,178498,pollinatedBy
507502,Aeolothrips intermedius,,987111,preyedUponBy
507502,Cantharis lateralis,,360296,preyedUponBy
319384,Hippodamia convergens,Convergent Lady Beetle,48987,eats
319384,Vanessa annabella,West Coast Lady,50786,eats
319384,Stenus,,131962,eats
319384,Aphidoidea,,52380,eats
319384,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,eats
319384,Xysticus,Ground Crab Spiders,61903,eats
319384,Armadillidium vulgare,Common Pill Woodlouse,56083,eats
319384,Chrysopidae,Green Lacewings,52425,eats
319384,Psychodidae,Moth Flies and Sand Flies,52071,eats
319384,Thomisidae,Crab Spiders,47866,eats
319384,Staphylinidae,Rove Beetles,47951,eats
319384,Chironomidae,Non-biting Midges,53275,eats
319384,Cicadoidea,Cicadas,50190,eats
319384,Typhlocybinae,,373577,eats
319384,Heteroptera,True Bugs,61267,eats
319384,Cicadellidae,Typical Leafhoppers,53237,eats
319384,Araneae,Spiders,47118,eats
319384,Carabidae,Ground Beetles,49567,eats
319384,Fulgoroidea,Planthoppers,52073,eats
319384,Formica,"Wood, Mound, and Field Ants",47339,eats
319384,Blattodea,Cockroaches and Termites,81769,eats
319384,Aleocharinae,,203242,eats
319384,Philaenus spumarius,Meadow spittlebug,56189,eats
319384,Coleoptera,Beetles,47208,eats
319384,Theridiidae,Cobweb Spiders,47371,eats
319384,Salticidae,Jumping Spiders,48139,eats
319384,Araneidae,Orbweavers,47535,eats
319384,Elateridae,Click Beetles,53248,eats
319384,Trombidiidae,True Velvet Mites,57652,eats
319384,Tenebrionidae,Darkling Beetles,53816,eats
319384,Serica,,132449,eats
319384,Tenodera sinensis,Chinese Mantis,71034,eatenBy
319384,Hippodamia convergens,Convergent Lady Beetle,48987,preysOn
319384,Vanessa annabella,West Coast Lady,50786,preysOn
319384,Stenus,,131962,preysOn
319384,Aphidoidea,,52380,preysOn
319384,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,preysOn
319384,Xysticus,Ground Crab Spiders,61903,preysOn
319384,Armadillidium vulgare,Common Pill Woodlouse,56083,preysOn
319384,Chrysopidae,Green Lacewings,52425,preysOn
319384,Psychodidae,Moth Flies and Sand Flies,52071,preysOn
319384,Thomisidae,Crab Spiders,47866,preysOn
319384,Staphylinidae,Rove Beetles,47951,preysOn
319384,Chironomidae,Non-biting Midges,53275,preysOn
319384,Cicadoidea,Cicadas,50190,preysOn
319384,Typhlocybinae,,373577,preysOn
319384,Heteroptera,True Bugs,61267,preysOn
319384,Cicadellidae,Typical Leafhoppers,53237,preysOn
319384,Araneae,Spiders,47118,preysOn
319384,Carabidae,Ground Beetles,49567,preysOn
319384,Fulgoroidea,Planthoppers,52073,preysOn
319384,Formica,"Wood, Mound, and Field Ants",47339,preysOn
319384,Blattodea,Cockroaches and Termites,81769,preysOn
319384,Aleocharinae,,203242,preysOn
319384,Philaenus spumarius,Meadow spittlebug,56189,preysOn
319384,Coleoptera,Beetles,47208,preysOn
319384,Theridiidae,Cobweb Spiders,47371,preysOn
319384,Salticidae,Jumping Spiders,48139,preysOn
