id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count
26418263,54575,,Schizophyllum,priyanka13,https://inaturalist-open-data.s3.amazonaws.com/photos/41020281/medium.jpg,genus,54574,47170|47169|50814|47167|54574|54575,0,1
81460854,54765,sumacs,Rhus,ilyyssa,https://inaturalist-open-data.s3.amazonaws.com/photos/133617902/medium.jpg,genus,48874,47126|211194|47124|47729|48874|54765,0,2
6432214,54774,viburnums,Viburnum,jillt,https://static.inaturalist.org/photos/8122962/medium.jpg,genus,781703,47126|211194|47124|48526|781703|54774,0,2
81514756,54858,hackberries,Celtis,kimt315,https://inaturalist-open-data.s3.amazonaws.com/photos/133713079/medium.jpg,genus,53781,47126|211194|47124|47132|53781|54858,0,1
1558702,55253,,Jungermanniales,elizabethv3,https://inaturalist-open-data.s3.amazonaws.com/photos/1929623/medium.jpg,order,67852,47126|64615|67852|55253,0,1
48269987,55406,petunias,Petunia,simonak01,https://inaturalist-open-data.s3.amazonaws.com/photos/76581208/medium.jpg,genus,48516,47126|211194|47124|48515|48516|55406,0,2
48173933,55460,deadnettles,Lamium,katyanna,https://inaturalist-open-data.s3.amazonaws.com/photos/76422548/medium.jpeg,genus,48623,47126|211194|47124|48151|48623|55460,0,1
48160130,55758,,Chelidonium,ryanchetchy,https://inaturalist-open-data.s3.amazonaws.com/photos/76400496/medium.jpg,genus,47332,47126|211194|47124|48232|47332|55758,0,2
3317016,55821,Common Sorrel,Rumex acetosa,sarahb5,https://inaturalist-open-data.s3.amazonaws.com/photos/3832838/medium.JPG,species,53196,47126|211194|47124|47366|48382|53196|55821,0,1
48395703,60607,Red-spotted Admiral,Limenitis arthemis,sanjana9,https://inaturalist-open-data.s3.amazonaws.com/photos/76787610/medium.jpg,species,50881,1|47120|47158|47157|47922|50881|60607,0,2
6456552,60747,,Smilacaceae,evand1,https://inaturalist-open-data.s3.amazonaws.com/photos/8160745/medium.jpg,family,47329,47126|211194|47163|47329|60747,0,1
1556164,52469,hydrangea family,Hydrangeaceae,erics5,https://inaturalist-open-data.s3.amazonaws.com/photos/1926687/medium.jpg,family,47195,47126|211194|47124|47195|52469,0,1
1556350,81547,,Lumbricus,yesilc2,https://inaturalist-open-data.s3.amazonaws.com/photos/1926862/medium.jpg,genus,69758,1|47491|63089|69755|69758|81547,0,1
6531047,82232,Household Cockroaches,Blattidae,evand1,https://inaturalist-open-data.s3.amazonaws.com/photos/8275115/medium.jpg,family,81769,1|47120|47158|81769|82232,0,3
3305925,81988,Grass Miner Moths,Elachistidae,kathrynbelkin,https://inaturalist-open-data.s3.amazonaws.com/photos/3820893/medium.jpg,family,47157,1|47120|47158|47157|81988,0,1
47532217,81924,,Halyomorpha,betty165,https://inaturalist-open-data.s3.amazonaws.com/photos/75389544/medium.jpg,genus,47742,1|47120|47158|47744|47742|81924,0,1
81192986,81840,,Platycryptus,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/133149618/medium.jpeg,genus,48139,1|47120|47119|47118|48139|81840,0,1
6531047,81769,Cockroaches and Termites,Blattodea,evand1,https://inaturalist-open-data.s3.amazonaws.com/photos/8275115/medium.jpg,order,47158,1|47120|47158|81769,0,3
48109105,81682,,Campaea,annatom1,https://inaturalist-open-data.s3.amazonaws.com/photos/76320065/medium.jpg,genus,49530,1|47120|47158|47157|49530|81682,0,2
48305440,792976,Dryobates Woodpeckers,Dryobates,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/76640049/medium.jpeg,genus,17599,1|2|3|17550|17599|792976,0,1
6432008,71291,grapes and allies,Vitales,jillt,https://static.inaturalist.org/photos/8122640/medium.jpg,order,47124,47126|211194|47124|71291,0,7
3318893,78678,Prostrate Knotweed,Polygonum aviculare,navneethp2,https://inaturalist-open-data.s3.amazonaws.com/photos/3834332/medium.jpg,species,48972,47126|211194|47124|47366|48382|48972|78678,0,1
48203509,7823,"Crows, Jays, and Magpies",Corvidae,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/76473861/medium.jpg,family,7251,1|2|3|7251|7823,0,6
6432214,781703,elder family,Viburnaceae,jillt,https://static.inaturalist.org/photos/8122962/medium.jpg,family,48526,47126|211194|47124|48526|781703,0,3
47867113,72298,Bamboos,Phyllostachys,sydneyferst,https://inaturalist-open-data.s3.amazonaws.com/photos/75930506/medium.jpg,genus,47434,47126|211194|47163|47162|47434|72298,0,1
3305921,72156,,Gypsophila,teenathomas,https://inaturalist-open-data.s3.amazonaws.com/photos/3820911/medium.jpg,genus,48567,47126|211194|47124|47366|48567|72156,0,1
26121508,71982,,Arenaria,mariamalex25,https://inaturalist-open-data.s3.amazonaws.com/photos/40531046/medium.jpeg,genus,48567,47126|211194|47124|47366|48567|71982,0,1
6531047,82233,,Periplaneta,evand1,https://inaturalist-open-data.s3.amazonaws.com/photos/8275115/medium.jpg,genus,82232,1|47120|47158|81769|82232|82233,0,2
48203509,8228,Blue and Steller's Jays,Cyanocitta,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/76473861/medium.jpg,genus,7823,1|2|3|7251|7823|8228,0,3
48178520,85035,Spotted Orbweavers,Neoscona,rebekahf06,https://inaturalist-open-data.s3.amazonaws.com/photos/76429992/medium.jpg,genus,47535,1|47120|47119|47118|47535|85035,0,1
1572552,85506,Silversides,Atheriniformes,davidc6,https://inaturalist-open-data.s3.amazonaws.com/photos/1945259/medium.jpg,order,47178,1|2|47178|85506,0,1
1572552,85612,Neotropical Silversides,Atherinopsidae,davidc6,https://inaturalist-open-data.s3.amazonaws.com/photos/1945259/medium.jpg,family,85506,1|2|47178|85506|85612,0,1
48032620,879,Junglefowl,Gallus,brandon_chazan,https://inaturalist-open-data.s3.amazonaws.com/photos/76192899/medium.jpg,genus,574,1|2|3|573|574|879,0,1
48032620,882,Red Junglefowl,Gallus gallus,brandon_chazan,https://inaturalist-open-data.s3.amazonaws.com/photos/76192899/medium.jpg,species,879,1|2|3|573|574|879|882,0,1
1572552,89853,,Menidia,davidc6,https://inaturalist-open-data.s3.amazonaws.com/photos/1945259/medium.jpg,genus,85612,1|2|47178|85506|85612|89853,0,1
48183211,905,Turkeys,Meleagris,samanthaw6,https://inaturalist-open-data.s3.amazonaws.com/photos/76437427/medium.jpeg,genus,574,1|2|3|573|574|905,0,1
48134613,9080,Typical Cardinals,Cardinalis,jessicas98,https://inaturalist-open-data.s3.amazonaws.com/photos/76359398/medium.jpg,genus,71305,1|2|3|7251|71305|9080,0,2
48138290,9091,Melospiza Sparrows,Melospiza,jessicas98,https://inaturalist-open-data.s3.amazonaws.com/photos/76365187/medium.jpg,genus,559248,1|2|3|7251|559248|9091,0,2
81597806,9132,Spizella Sparrows,Spizella,carolinem3,https://static.inaturalist.org/photos/133845666/medium.jpg,genus,559248,1|2|3|7251|559248|9132,0,1
48258509,9599,Typical Grackles,Quiscalus,ajsirota,https://inaturalist-open-data.s3.amazonaws.com/photos/76562607/medium.jpg,genus,11989,1|2|3|7251|11989|9599,0,2
48204129,9740,Agelaius Blackbirds,Agelaius,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/76474949/medium.jpg,genus,11989,1|2|3|7251|11989|9740,0,4
48021633,974712,,Cerrenaceae,saral618,https://inaturalist-open-data.s3.amazonaws.com/photos/76175360/medium.jpg,family,47380,47170|47169|50814|47380|974712,0,1
48130312,980017,Tyrant Flycatchers,Tyrannidae,jackmadden5,https://inaturalist-open-data.s3.amazonaws.com/photos/76352853/medium.jpg,family,7251,1|2|3|7251|980017,0,1
81656257,9913,Piranga Tanagers,Piranga,moosty123,https://inaturalist-open-data.s3.amazonaws.com/photos/133947514/medium.jpg,genus,71305,1|2|3|7251|71305|9913,0,1
81656257,71305,Cardinals and Allies,Cardinalidae,moosty123,https://inaturalist-open-data.s3.amazonaws.com/photos/133947514/medium.jpg,family,7251,1|2|3|7251|71305,0,3
83431861,71289,"saxifrages, stonecrops, and allies",Saxifragales,maxkahann,https://inaturalist-open-data.s3.amazonaws.com/photos/137023109/medium.jpg,order,47124,47126|211194|47124|71289,0,3
48062737,60783,Deer Mushrooms,Pluteus,mfriedman10,https://static.inaturalist.org/photos/76241019/medium.jpg,genus,48420,47170|47169|50814|47167|48420|60783,0,2
25993230,64539,bittersweets,Celastrus,loganm2,https://inaturalist-open-data.s3.amazonaws.com/photos/40324280/medium.jpg,genus,47539,47126|211194|47124|47540|47539|64539,0,2
81589424,6888,Waterfowl,Anseriformes,anthonyd22,https://inaturalist-open-data.s3.amazonaws.com/photos/133833473/medium.jpg,order,3,1|2|3|6888,0,30
6456568,68020,Long-legged Flies,Dolichopodidae,evand1,https://inaturalist-open-data.s3.amazonaws.com/photos/8160782/medium.jpg,family,47822,1|47120|47158|47822|68020,0,1
1558702,67852,liverworts,Jungermanniopsida,elizabethv3,https://inaturalist-open-data.s3.amazonaws.com/photos/1929623/medium.jpg,class,64615,47126|64615|67852,0,1
81373395,67566,"Pelicans, Herons, Ibises, and Allies",Pelecaniformes,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133463236/medium.jpg,order,3,1|2|3|67566,0,4
1558702,64615,liverworts,Marchantiophyta,elizabethv3,https://inaturalist-open-data.s3.amazonaws.com/photos/1929623/medium.jpg,phylum,47126,47126|64615,0,1
3315797,64571,butterfly bushes and allies,Buddleja,darvinmathew,http://static.inaturalist.org/photos/3831647/medium.jpg,genus,47151,47126|211194|47124|48151|47151|64571,0,1
3298405,64516,"proteas, lotuses, planes, and allies",Proteales,nickjryu,https://inaturalist-open-data.s3.amazonaws.com/photos/3812148/medium.jpeg,order,47124,47126|211194|47124|64516,0,1
48035057,71277,,Buxales,asherg1,https://inaturalist-open-data.s3.amazonaws.com/photos/76196956/medium.jpg,order,47124,47126|211194|47124|71277,0,2
64973128,64276,Common Reeds,Phragmites,nikkirosenblatt,https://inaturalist-open-data.s3.amazonaws.com/photos/104535421/medium.jpg,genus,47434,47126|211194|47163|47162|47434|64276,0,2
6456522,63089,Clitellates,Clitellata,skyem1,https://static.inaturalist.org/photos/8160724/medium.jpg,class,47491,1|47491|63089,0,3
81371849,62992,moonseed family,Menispermaceae,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133460440/medium.jpg,family,48232,47126|211194|47124|48232|62992,0,1
47906788,62973,,Anatrytone,anish11,https://inaturalist-open-data.s3.amazonaws.com/photos/75992654/medium.jpg,genus,47653,1|47120|47158|47157|47653|62973,0,1
47867080,61860,Blow Flies,Calliphoridae,sydneyferst,https://inaturalist-open-data.s3.amazonaws.com/photos/75930456/medium.jpg,family,47822,1|47120|47158|47822|61860,0,1
48259592,61356,Ground Yellowjackets,Vespula,ajsirota,https://inaturalist-open-data.s3.amazonaws.com/photos/76564491/medium.jpg,genus,52747,1|47120|47158|47201|52747|61356,0,1
3298372,69086,Citronella Ants,Lasius,antonr,https://inaturalist-open-data.s3.amazonaws.com/photos/3812109/medium.jpeg,genus,47336,1|47120|47158|47201|47336|69086,0,1
48161534,6913,True Swans,Cygnus,ryanchetchy,https://inaturalist-open-data.s3.amazonaws.com/photos/76402923/medium.jpg,genus,6912,1|2|3|6888|6912|6913,0,4
6445449,69200,Woodlouse Hunter Spiders,Dysderidae,jmamp,https://inaturalist-open-data.s3.amazonaws.com/photos/8143827/medium.jpg,family,47118,1|47120|47119|47118|69200,0,1
6445449,69201,,Dysdera,jmamp,https://inaturalist-open-data.s3.amazonaws.com/photos/8143827/medium.jpg,genus,69200,1|47120|47119|47118|69200|69201,0,1
81462752,6922,"Mallards, Pintails, and Allies",Anas,veronikad,https://inaturalist-open-data.s3.amazonaws.com/photos/133621164/medium.jpg,genus,6912,1|2|3|6888|6912|6922,0,12
26056718,69468,Candleflame Lichens,Candelaria,anisha1,https://inaturalist-open-data.s3.amazonaws.com/photos/40426572/medium.jpg,genus,69475,47170|48250|54743|152550|69475|69468,0,1
26056718,69475,,Candelariaceae,anisha1,https://inaturalist-open-data.s3.amazonaws.com/photos/40426572/medium.jpg,family,152550,47170|48250|54743|152550|69475,0,1
1556350,69755,,Haplotaxida,yesilc2,https://inaturalist-open-data.s3.amazonaws.com/photos/1926862/medium.jpg,order,63089,1|47491|63089|69755,0,1
81645403,69757,False Cypress,Chamaecyparis,fweber3,https://inaturalist-open-data.s3.amazonaws.com/photos/133926884/medium.jpg,genus,47374,47126|211194|136329|47375|47374|69757,0,1
1556350,69758,Earthworms,Lumbricidae,yesilc2,https://inaturalist-open-data.s3.amazonaws.com/photos/1926862/medium.jpg,family,69755,1|47491|63089|69755|69758,0,1
48253613,69831,Root-mouth Jellies,Rhizostomeae,brianb4,https://inaturalist-open-data.s3.amazonaws.com/photos/76554626/medium.jpg,order,48332,1|47534|48332|69831,0,1
81518616,70144,House Flies and Allies,Muscidae,kimt315,https://inaturalist-open-data.s3.amazonaws.com/photos/133719994/medium.jpg,family,47822,1|47120|47158|47822|70144,0,4
47867080,70152,,Calliphora,sydneyferst,https://inaturalist-open-data.s3.amazonaws.com/photos/75930456/medium.jpg,genus,61860,1|47120|47158|47822|61860|70152,0,1
81561902,70233,"woodsorrels, quandongs, and allies",Oxalidales,emilyd5,https://inaturalist-open-data.s3.amazonaws.com/photos/133794278/medium.jpg,order,47124,47126|211194|47124|70233,0,15
81463000,7086,Black Geese,Branta,veronikad,https://inaturalist-open-data.s3.amazonaws.com/photos/133621530/medium.jpg,genus,6912,1|2|3|6888|6912|7086,0,12
48136219,7105,Wood and Mandarin Ducks,Aix,sanjana9,https://inaturalist-open-data.s3.amazonaws.com/photos/76361892/medium.jpg,genus,6912,1|2|3|6888|6912|7105,0,1
64974367,71275,"mustards, capers, and allies",Brassicales,nikkirosenblatt,https://inaturalist-open-data.s3.amazonaws.com/photos/104537607/medium.jpg,order,47124,47126|211194|47124|71275,0,10
1572544,52689,elders,Sambucus,edando23,https://inaturalist-open-data.s3.amazonaws.com/photos/1945264/medium.jpg,genus,781703,47126|211194|47124|48526|781703|52689,0,1
48242992,52346,morning-glories,Ipomoea,elle46,https://inaturalist-open-data.s3.amazonaws.com/photos/76536477/medium.jpg,genus,52345,47126|211194|47124|48515|52345|52346,0,1
81472909,47351,"plums, cherries, and allies",Prunus,aryan_patel,https://static.inaturalist.org/photos/133638765/medium.jpeg,genus,47148,47126|211194|47124|47132|47148|47351,0,1
48395703,47922,Brush-footed Butterflies,Nymphalidae,sanjana9,https://inaturalist-open-data.s3.amazonaws.com/photos/76787610/medium.jpg,family,47157,1|47120|47158|47157|47922,0,6
1556163,48124,Katydids,Tettigoniidae,erics5,https://inaturalist-open-data.s3.amazonaws.com/photos/1926679/medium.jpg,family,47651,1|47120|47158|47651|48124,0,1
81658816,48112,Mantises,Mantodea,moosty123,https://inaturalist-open-data.s3.amazonaws.com/photos/133952671/medium.jpg,order,47158,1|47120|47158|48112,0,1
1572676,48073,"water-plantains, seagrass, and allies",Alismatales,airenerosallea,https://inaturalist-open-data.s3.amazonaws.com/photos/1945393/medium.jpeg,order,47163,47126|211194|47163|48073,0,1
3298382,48064,primroses,Primulaceae,aleckranyak123,https://inaturalist-open-data.s3.amazonaws.com/photos/3812121/medium.jpg,family,47181,47126|211194|47124|47181|48064,0,1
3298382,48063,Loosestrifes,Lysimachia,aleckranyak123,https://inaturalist-open-data.s3.amazonaws.com/photos/3812121/medium.jpg,genus,48064,47126|211194|47124|47181|48064|48063,0,1
47668589,47923,Gossamer-winged Butterflies,Lycaenidae,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/75611399/medium.jpg,family,47157,1|47120|47158|47157|47923,0,1
81549972,47866,Crab Spiders,Thomisidae,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/133774392/medium.jpeg,family,47118,1|47120|47119|47118|47866,0,2
81561902,47759,woodsorrel family,Oxalidaceae,emilyd5,https://inaturalist-open-data.s3.amazonaws.com/photos/133794278/medium.jpg,family,70233,47126|211194|47124|70233|47759,0,15
64811992,47853,"beeches, oaks, walnuts, and allies",Fagales,alenasvara,https://static.inaturalist.org/photos/104258195/medium.jpg,order,47124,47126|211194|47124|47853,0,17
64811992,47852,beech family,Fagaceae,alenasvara,https://static.inaturalist.org/photos/104258195/medium.jpg,family,47853,47126|211194|47124|47853|47852,0,16
48243903,47821,Horse and Deer Flies,Tabanidae,tommysantulli3,https://inaturalist-open-data.s3.amazonaws.com/photos/76538791/medium.jpg,family,47822,1|47120|47158|47822|47821,0,1
48203616,47792,Dragonflies and Damselflies,Odonata,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/76474061/medium.jpg,order,47158,1|47120|47158|47792,0,3
25993155,47791,"myrtles, evening primroses, and allies",Myrtales,loganm2,https://inaturalist-open-data.s3.amazonaws.com/photos/40324063/medium.jpg,order,47124,47126|211194|47124|47791,0,1
25993155,47790,evening primrose family,Onagraceae,loganm2,https://inaturalist-open-data.s3.amazonaws.com/photos/40324063/medium.jpg,family,47791,47126|211194|47124|47791|47790,0,1
81192986,48139,Jumping Spiders,Salticidae,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/133149618/medium.jpeg,family,47118,1|47120|47119|47118|48139,0,2
81583367,48147,Isopods,Isopoda,kieras,https://inaturalist-open-data.s3.amazonaws.com/photos/133825480/medium.png,order,47187,1|47120|47187|48147,0,12
81460947,48232,"buttercups, poppies, and allies",Ranunculales,ilyyssa,https://inaturalist-open-data.s3.amazonaws.com/photos/133618013/medium.jpg,order,47124,47126|211194|47124|48232,0,24
81560641,48250,Ascomycete Fungi,Ascomycota,brooke_mcastocker,https://static.inaturalist.org/photos/133792318/medium.jpg,phylum,47170,47170|48250,0,11
6445466,48290,,Oniscus,jmamp,https://inaturalist-open-data.s3.amazonaws.com/photos/8143858/medium.jpg,genus,48291,1|47120|47187|48147|48291|48290,0,1
6445466,48291,Sow Bugs,Oniscidae,jmamp,https://inaturalist-open-data.s3.amazonaws.com/photos/8143858/medium.jpg,family,48147,1|47120|47187|48147|48291,0,1
81550090,48293,,Philoscia,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/133774589/medium.jpeg,genus,48294,1|47120|47187|48147|48294|48293,0,2
81550090,48294,Philosciid Woodlice,Philosciidae,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/133774589/medium.jpeg,family,48147,1|47120|47187|48147|48294,0,2
81583367,48296,Pill Woodlice,Armadillidiidae,kieras,https://inaturalist-open-data.s3.amazonaws.com/photos/133825480/medium.png,family,48147,1|47120|47187|48147|48296,0,7
3305834,48327,,Lecanorales,kathrynbelkin,https://inaturalist-open-data.s3.amazonaws.com/photos/3820772/medium.jpg,order,54743,47170|48250|54743|48327,0,4
48253613,48332,True Jellies,Scyphozoa,brianb4,https://inaturalist-open-data.s3.amazonaws.com/photos/76554626/medium.jpg,class,47534,1|47534|48332,0,1
1610618,48343,,Hemigrapsus,mattolive,https://inaturalist-open-data.s3.amazonaws.com/photos/1979921/medium.jpg,genus,48344,1|47120|47187|47186|48344|48343,0,1
1610618,48344,Varunid crabs,Varunidae,mattolive,https://inaturalist-open-data.s3.amazonaws.com/photos/1979921/medium.jpg,family,47186,1|47120|47187|47186|48344,0,1
83406605,48382,knotweed family,Polygonaceae,kwadwo,https://inaturalist-open-data.s3.amazonaws.com/photos/136979175/medium.jpg,family,47366,47126|211194|47124|47366|48382,0,17
48062737,48420,,Pluteaceae,mfriedman10,https://static.inaturalist.org/photos/76241019/medium.jpg,family,47167,47170|47169|50814|47167|48420,0,2
3305962,48439,Goosefoots,Chenopodium,teenathomas,https://inaturalist-open-data.s3.amazonaws.com/photos/3820957/medium.jpg,genus,52327,47126|211194|47124|47366|52327|48439,0,1
81644497,48487,Greater Lady Beetles,Harmonia,dylan_v,https://static.inaturalist.org/photos/133925024/medium.jpg,genus,48486,1|47120|47158|47208|48486|48487,0,6
81587750,47781,irises and allies,Iridaceae,jaymeme,https://inaturalist-open-data.s3.amazonaws.com/photos/133833820/medium.jpeg,family,47218,47126|211194|47163|47218|47781,0,8
48021789,47754,,Polypodiales,saral618,https://inaturalist-open-data.s3.amazonaws.com/photos/76175621/medium.jpg,order,121943,47126|211194|121943|47754,0,1
48269987,48515,"nightshades, bindweeds, gooseweeds, and allies",Solanales,simonak01,https://inaturalist-open-data.s3.amazonaws.com/photos/76581208/medium.jpg,order,47124,47126|211194|47124|48515,0,3
48253613,47534,Cnidarians,Cnidaria,brianb4,https://inaturalist-open-data.s3.amazonaws.com/photos/76554626/medium.jpg,phylum,1,1|47534,0,1
48200079,47599,agave and allies,Asparagaceae,maggiecass18,https://inaturalist-open-data.s3.amazonaws.com/photos/76467837/medium.jpg,family,47218,47126|211194|47163|47218|47599,0,2
48177983,47589,Hardy slipper orchids,Cypripedium,rebekahf06,https://inaturalist-open-data.s3.amazonaws.com/photos/76429202/medium.jpg,genus,47217,47126|211194|47163|47218|47217|47589,0,1
13355548,47556,yew family,Taxaceae,jvayal111,https://inaturalist-open-data.s3.amazonaws.com/photos/19576072/medium.jpg,family,47375,47126|211194|136329|47375|47556,0,1
64808839,47540,staff-vines and allies,Celastrales,alenasvara,https://static.inaturalist.org/photos/104258136/medium.jpg,order,47124,47126|211194|47124|47540,0,4
64808839,47539,staff-vine family,Celastraceae,alenasvara,https://static.inaturalist.org/photos/104258136/medium.jpg,family,47540,47126|211194|47124|47540|47539,0,4
48178520,47535,Orbweavers,Araneidae,rebekahf06,https://inaturalist-open-data.s3.amazonaws.com/photos/76429992/medium.jpg,family,47118,1|47120|47119|47118|47535,0,1
6456522,47491,Segmented Worms,Annelida,skyem1,https://static.inaturalist.org/photos/8160724/medium.jpg,phylum,1,1|47491,0,3
48055962,47748,horsetails,Equisetales,brandon_chazan,https://inaturalist-open-data.s3.amazonaws.com/photos/76230372/medium.jpg,order,121943,47126|211194|121943|47748,0,1
81194701,47418,Ground and Ant-mimic Sac Spiders,Corinnidae,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/133152466/medium.jpeg,family,47118,1|47120|47119|47118|47418,0,1
81556195,47416,Wolf Spiders,Lycosidae,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/133784874/medium.jpeg,family,47118,1|47120|47119|47118|47416,0,1
6445393,47379,bracket fungi,Polyporaceae,aleyah,https://inaturalist-open-data.s3.amazonaws.com/photos/8143709/medium.jpg,family,47380,47170|47169|50814|47380|47379,0,1
6445393,47378,,Trametes,aleyah,https://inaturalist-open-data.s3.amazonaws.com/photos/8143709/medium.jpg,genus,47379,47170|47169|50814|47380|47379|47378,0,1
83406605,47366,"pinks, cactuses, and allies",Caryophyllales,kwadwo,https://inaturalist-open-data.s3.amazonaws.com/photos/136979175/medium.jpg,order,47124,47126|211194|47124|47366,0,30
6432653,47363,"gentians, dogbanes, madders, and allies",Gentianales,rhea4,https://inaturalist-open-data.s3.amazonaws.com/photos/8123632/medium.jpeg,order,47124,47126|211194|47124|47363,0,7
83406608,47605,"sunflowers, bellflowers, fanflowers, and allies",Asterales,kwadwo,https://inaturalist-open-data.s3.amazonaws.com/photos/136979332/medium.jpg,order,47124,47126|211194|47124|47605,0,84
1556163,47651,"Grasshoppers, Crickets, and Katydids",Orthoptera,erics5,https://inaturalist-open-data.s3.amazonaws.com/photos/1926679/medium.jpg,order,47158,1|47120|47158|47651,0,1
47906788,47653,Skippers,Hesperiidae,anish11,https://inaturalist-open-data.s3.amazonaws.com/photos/75992654/medium.jpg,family,47157,1|47120|47158|47157|47653,0,1
81644444,47689,Geranium family,Geraniaceae,dylan_v,https://static.inaturalist.org/photos/133924956/medium.jpg,family,47690,47126|211194|47124|47690|47689,0,2
81644444,47690,"geraniums, bridal wreaths, and allies",Geraniales,dylan_v,https://static.inaturalist.org/photos/133924956/medium.jpg,order,47124,47126|211194|47124|47690,0,2
26900361,47692,,Sherardia,zenak1,https://inaturalist-open-data.s3.amazonaws.com/photos/41799093/medium.jpeg,genus,47693,47126|211194|47124|47363|47693|47692,0,1
6432653,47693,madder family,Rubiaceae,rhea4,https://inaturalist-open-data.s3.amazonaws.com/photos/8123632/medium.jpeg,family,47363,47126|211194|47124|47363|47693,0,4
48191387,47698,,Hesperis,brishtis,https://inaturalist-open-data.s3.amazonaws.com/photos/76451290/medium.jpg,genus,47204,47126|211194|47124|71275|47204|47698,0,2
81644444,47701,geraniums and cranesbills,Geranium,dylan_v,https://static.inaturalist.org/photos/133924956/medium.jpg,genus,47689,47126|211194|47124|47690|47689|47701,0,1
81587830,47729,"soapberries, cashews, mahoganies, and allies",Sapindales,jaymeme,https://inaturalist-open-data.s3.amazonaws.com/photos/133831419/medium.jpeg,order,47124,47126|211194|47124|47729,0,29
81644406,47731,Fireflies,Lampyridae,dylan_v,https://static.inaturalist.org/photos/133924821/medium.jpg,family,47208,1|47120|47158|47208|47731,0,1
48145106,47732,Lilacs,Syringa,sarahb2449,https://inaturalist-open-data.s3.amazonaws.com/photos/76376457/medium.jpg,genus,47733,47126|211194|47124|48151|47733|47732,0,1
48145106,47733,olive family,Oleaceae,sarahb2449,https://inaturalist-open-data.s3.amazonaws.com/photos/76376457/medium.jpg,family,48151,47126|211194|47124|48151|47733,0,2
47532217,47742,Stink Bugs,Pentatomidae,betty165,https://inaturalist-open-data.s3.amazonaws.com/photos/75389544/medium.jpg,family,47744,1|47120|47158|47744|47742,0,1
6432140,47744,"True Bugs, Hoppers, Aphids, and allies",Hemiptera,zackk1,https://static.inaturalist.org/photos/8122850/medium.jpg,order,47158,1|47120|47158|47744,0,4
48055962,47746,horsetails,Equisetum,brandon_chazan,https://inaturalist-open-data.s3.amazonaws.com/photos/76230372/medium.jpg,genus,47747,47126|211194|121943|47748|47747|47746,0,1
48055962,47747,horsetail family,Equisetaceae,brandon_chazan,https://inaturalist-open-data.s3.amazonaws.com/photos/76230372/medium.jpg,family,47748,47126|211194|121943|47748|47747,0,1
3298292,48507,Ladies and Related Admirals,Vanessa,brandonk3,https://inaturalist-open-data.s3.amazonaws.com/photos/3812011/medium.jpg,genus,47922,1|47120|47158|47157|47922|48507,0,1
48269987,48516,nightshade family,Solanaceae,simonak01,https://inaturalist-open-data.s3.amazonaws.com/photos/76581208/medium.jpg,family,48515,47126|211194|47124|48515|48516,0,2
48242992,52345,bindweed family,Convolvulaceae,elle46,https://inaturalist-open-data.s3.amazonaws.com/photos/76536477/medium.jpg,family,48515,47126|211194|47124|48515|52345,0,1
48247051,50644,Sages,Salvia,connorippolito,https://static.inaturalist.org/photos/76543803/medium.jpg,genus,48623,47126|211194|47124|48151|48623|50644,0,1
48148423,51051,Bleedinghearts,Dicentra,kylasevim,https://inaturalist-open-data.s3.amazonaws.com/photos/76381811/medium.jpg,genus,47332,47126|211194|47124|48232|47332|51051,0,1
26900365,50998,fig family,Moraceae,zenak1,https://inaturalist-open-data.s3.amazonaws.com/photos/41799097/medium.jpg,family,47132,47126|211194|47124|47132|50998,0,1
48395703,50881,,Limenitis,sanjana9,https://inaturalist-open-data.s3.amazonaws.com/photos/76787610/medium.jpg,genus,47922,1|47120|47158|47157|47922|50881,0,5
47899056,50829,violets,Viola,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/75979684/medium.jpeg,genus,50828,47126|211194|47124|51820|50828|50829,0,2
47899056,50828,violet family,Violaceae,jdcazes,https://inaturalist-open-data.s3.amazonaws.com/photos/75979684/medium.jpeg,family,51820,47126|211194|47124|51820|50828,0,2
48148609,50791,Toadflax,Linaria,kylasevim,https://inaturalist-open-data.s3.amazonaws.com/photos/76382051/medium.jpg,genus,50638,47126|211194|47124|48151|50638|50791,0,1
83431862,50638,plantain family,Plantaginaceae,maxkahann,https://inaturalist-open-data.s3.amazonaws.com/photos/137023130/medium.jpg,family,48151,47126|211194|47124|48151|50638,0,20
